"state_name","io_sector","employment","total_wages","avg_wage"
"New Jersey","337",7674,487672018,63548.6080271045
"New Jersey","339",16570,1839267042,110999.821484611
"New Jersey","42",214442,23084246240,107647.971199672
"New Jersey","441",47897,3901094401,81447.5729377623
"New Jersey","445",110697,3929212965,35495.2073226917
"New Jersey","452",71898,2429893304,33796.3963392584
"New Jersey","481",16900,2153061892,127400.111952663
"New Jersey","482",111,9470593,85320.6576576577
"New Jersey","483",880,73969645,84056.4147727273
"New Jersey","484",41150,2797565302,67984.5759902795
"New Jersey","485",20228,832076627,41134.8935633775
"New Jersey","486",483,63866234,132228.227743271
"New Jersey","487OS",77997,5071986180,65027.9649217278
"New Jersey","493",79750,4074228204,51087.5009905956
"New Jersey","4A0",199821,8940327425,44741.6809294318
"New Jersey","512",6628,475269255,71706.2847012673
"New Jersey","513",21349,3328433077,155905.807157244
"New Jersey","514",19251,3318576808,172384.645369072
"New Jersey","521CI",70943,10019946942,141239.402647196
"New Jersey","523",44347,10021944457,225989.231672943
"New Jersey","524",74882,10807413329,144325.917163003
"New Jersey","525",541,164965575,304927.125693161
"New Jersey","532RL",17301,1425406052,82388.6510606323
"New Jersey","55",83175,15608984974,187664.382013826
"New Jersey","561",275815,15920656509,57722.228700397
"New Jersey","562",14783,1196673186,80949.2786308598
"New Jersey","61",87377,5330934884,61010.7337628895
"New Jersey","621",258322,19822978916,76737.4784803462
"New Jersey","622",156117,13097349607,83894.4484393115
"New Jersey","623",87756,4398896511,50126.4473198414
"New Jersey","624",124092,4422499299,35638.8751813171
"New Jersey","711AS",14061,1791112563,127381.591849797
"New Jersey","713",56409,1833544606,32504.4692513606
"New Jersey","721",45408,1998577259,44013.7697982734
"New Jersey","722",279522,8193751627,29313.4408991063
"New Jersey","81",141083,6782829940,48076.8763068548
"New Jersey","GSLG",24742,2213181695,89450.3958855388
"New Jersey","HS",46569,3628586068,77918.4880070433
"New Mexico","111CA",7521,307351918,40865.8314053982
"New Mexico","113FF",1991,75773028,38057.7739829232
"New Mexico","211",4620,654811796,141734.154978355
"New Mexico","212",3107,289746345,93255.9848728677
"New Mexico","213",15824,1381336041,87293.733632457
"New Mexico","22",4250,403267601,94886.4943529412
"New Mexico","23",53117,3444053144,64838.9996422991
"New Mexico","311FT",8031,361893332,45062.0510521728
"New Mexico","313TT",131,4563601,34836.6488549618
"New Mexico","315AL",97,3460733,35677.6597938144
"New Mexico","321",935,42900769,45883.1754010695
"New Mexico","322",591,37482512,63422.1861252115
"New Mexico","323",683,28380915,41553.3162518302
"New Mexico","324",684,93564787,136790.624269006
"New Mexico","325",1674,124059548,74109.6463560335
"New Mexico","326",1011,55451215,54847.8882294758
"New Mexico","327",1838,105616290,57462.6169749728
"New Mexico","331",407,25105320,61683.8329238329
"New Mexico","332",2501,145775177,58286.756097561
"New Mexico","333",1225,81191389,66278.6848979592
"New Mexico","334",5424,529718952,97662.0486725664
"New Mexico","335",540,28929790,53573.6851851852
"New Mexico","337",634,30339012,47853.3312302839
"New Mexico","339",1559,74519137,47799.318152662
"New Mexico","42",20972,1514163359,72199.2828056456
"New Mexico","441",12742,764195382,59974.5237796264
"New Mexico","445",15236,466759780,30635.3229194014
"New Mexico","452",22196,650351421,29300.3884033159
"New Mexico","481",1291,94427475,73142.8931061193
"New Mexico","482",0,0,NA
"New Mexico","484",8836,611132044,69163.8800362155
"New Mexico","485",1816,67668339,37262.3012114537
"New Mexico","486",555,79888040,143942.414414414
"New Mexico","487OS",6703,350744985,52326.5679546472
"New Mexico","493",4909,204509754,41660.1658178855
"New Mexico","4A0",44377,1512268700,34077.7587489015
"New Mexico","512",2932,171340823,58438.2070259209
"New Mexico","513",3638,253604214,69709.7894447499
"New Mexico","514",1167,140936816,120768.479862896
"New Mexico","521CI",10000,696042046,69604.2046
"New Mexico","523",1786,295861481,165655.924412094
"New Mexico","524",10654,748125688,70220.1697015206
"New Mexico","525",0,0,NA
"New Mexico","532RL",3471,203821710,58721.3223854797
"New Mexico","55",5158,479716972,93004.4536642109
"New Mexico","561",42608,2079008519,48793.8537129178
"New Mexico","562",4160,342267388,82275.8144230769
"New Mexico","61",11370,564529595,49650.7999120493
"New Mexico","621",47619,2617819093,54974.2559272559
"New Mexico","622",26609,2149749467,80790.3140666692
"New Mexico","623",13726,584468908,42581.1531400262
"New Mexico","624",35921,995458536,27712.4394087024
"New Mexico","711AS",2798,115492084,41276.6561829878
"New Mexico","713",8061,224781438,27885.0561965017
"New Mexico","721",14548,438093628,30113.6670332692
"New Mexico","722",74414,1797484743,24155.1958368049
"New Mexico","81",21302,989217903,46437.7947141114
"New Mexico","HS",6994,344341870,49233.8961967401
"New York","111CA",25246,1140299428,45167.5286382001
"New York","113FF",3495,178511868,51076.3570815451
"New York","211",191,21691245,113566.727748691
"New York","212",4277,356578600,83371.1947626841
"New York","213",383,35731232,93293.0339425587
"New York","22",38126,5530856915,145067.851728479
"New York","23",390434,33248690377,85158.286360819
"New York","311FT",72503,4108888711,56671.9820007448
"New York","313TT",4614,301384159,65319.4969657564
"New York","315AL",9682,670504551,69252.6906630861
"New York","321",7569,451815047,59692.8322103316
"New York","322",13184,1020776403,77425.3946450243
"New York","323",17123,1068341543,62392.1943000642
"New York","324",1710,163320874,95509.2830409357
"New York","325",40517,4092083909,100996.715181282
"New York","326",21264,1495988583,70353.1124435666
"New York","327",15307,1176053987,76831.1221663291
"New York","331",10116,862083706,85219.8206801107
"New York","332",45686,3268333079,71539.0508908637
"New York","333",34368,2972422522,86488.0854864991
"New York","334",53944,6381195358,118292.958586682
"New York","335",14462,1340828409,92713.8991149219
"New York","337",10596,676427565,63838.0110419026
"New York","339",27551,2011187804,72998.7225146093
"New York","42",311118,33592457757,107973.366237248
"New York","441",77547,5765115403,74343.500109611
"New York","445",213671,7261731836,33985.5751880227
"New York","452",134973,4837360856,35839.4705311433
"New York","481",36772,4266350422,116021.712770586
"New York","482",0,0,NA
"New York","483",3010,340904973,113257.466112957
"New York","484",38848,2537824828,65327.0394357496
"New York","485",59519,2764410535,46445.8498126649
"New York","486",382,44194878,115693.397905759
"New York","487OS",90854,5291441496,58241.1505932595
"New York","493",53912,2960645850,54916.2681777712
"New York","4A0",416735,22182311723,53228.8186089481
"New York","512",48752,5921024094,121451.92184936
"New York","513",35856,4435822092,123712.128848728
"New York","514",58960,13071211566,221696.261295794
"New York","521CI",172549,33019716641,191364.288642646
"New York","523",214948,96550107110,449178.904246608
"New York","524",138722,18792477868,135468.619743083
"New York","525",0,0,NA
"New York","532RL",25932,2161370168,83347.6078975783
"New York","55",144029,25045063518,173889.03288921
"New York","561",495761,32879050007,66320.364060505
"New York","562",23590,1808568264,76666.7343789741
"New York","61",357734,27972771261,78194.3322720233
"New York","621",705125,43226618275,61303.4827512852
"New York","622",385092,37598341527,97634.6990511358
"New York","623",213583,10953203219,51283.1228093996
"New York","624",414993,16059604324,38698.4944902685
"New York","711AS",79241,9068334159,114439.92578337
"New York","713",87697,3062299554,34919.0913486208
"New York","721",86273,5141632131,59597.2335609055
"New York","722",655391,22342833242,34090.8453762716
"New York","81",345140,18400679115,53313.6672509706
"New York","GSLG",53822,4231277916,78616.1405373267
"New York","HS",173579,15473992434,89146.6849906959
"North Carolina","111CA",18268,814872698,44606.5632800525
"North Carolina","113FF",6900,348660101,50530.4494202899
"North Carolina","211",0,0,NA
"North Carolina","212",2986,225441477,75499.4899531145
"North Carolina","213",0,0,NA
"North Carolina","22",15632,1695025801,108433.073247185
"North Carolina","23",261427,18451953302,70581.6664001805
"North Carolina","311FT",72741,3687112354,50688.2274645661
"North Carolina","313TT",27664,1376193287,49746.7209008097
"North Carolina","315AL",5741,217345980,37858.5577425536
"North Carolina","321",18463,1123070963,60828.1949304013
"North Carolina","322",17162,1254341607,73088.3117934973
"North Carolina","323",11082,591392265,53365.1204656199
"North Carolina","324",742,62796837,84631.8557951483
"North Carolina","325",46608,4882158105,104749.358586509
"North Carolina","326",36270,2407627853,66380.6962503446
"North Carolina","327",16433,1150993104,70041.5690379115
"North Carolina","331",8160,672509471,82415.3763480392
"North Carolina","332",38395,2458758258,64038.5013152754
"North Carolina","333",38193,2943528837,77069.8514649281
"North Carolina","334",28805,3815398442,132456.116715848
"North Carolina","335",21769,1614782799,74178.0880610042
"North Carolina","337",31598,1537018003,48642.8888853725
"North Carolina","339",14130,909203195,64345.5905874027
"North Carolina","42",208587,20128884849,96501.1474780307
"North Carolina","441",73843,4741432690,64209.6432972658
"North Carolina","445",105276,2954232818,28061.7882328356
"North Carolina","452",106466,3106346087,29176.8835778558
"North Carolina","481",19111,1847769019,96686.1503322694
"North Carolina","483",518,50612386,97707.3088803089
"North Carolina","484",49564,2995030120,60427.5304656606
"North Carolina","485",5768,253677635,43980.1725034674
"North Carolina","486",347,37495054,108054.910662824
"North Carolina","487OS",53713,2713360819,50515.9052557109
"North Carolina","493",52594,2455671930,46691.1041183405
"North Carolina","4A0",238781,9422510139,39460.8873360946
"North Carolina","512",4888,196388881,40177.7579787234
"North Carolina","513",24874,2310667645,92894.8960762242
"North Carolina","514",13490,1930920879,143137.203780578
"North Carolina","521CI",116643,14753189228,126481.565357544
"North Carolina","523",33014,5751650305,174218.522596474
"North Carolina","524",78197,7622815837,97482.203115209
"North Carolina","525",572,60462713,105704.043706294
"North Carolina","532RL",16377,1037737060,63365.5162728216
"North Carolina","55",86213,11877688292,137771.429969958
"North Carolina","561",315937,16927859780,53579.8585794003
"North Carolina","562",13501,816489082,60476.193022739
"North Carolina","61",100275,6256022242,62388.653622538
"North Carolina","621",237297,17013582741,71697.4202834423
"North Carolina","622",136872,10239768510,74812.7338681396
"North Carolina","623",87303,3438040869,39380.5581595134
"North Carolina","624",92772,3136291287,33806.4425365412
"North Carolina","711AS",20553,1671625742,81332.4449958644
"North Carolina","713",57334,1404184933,24491.3128858967
"North Carolina","721",45428,1440328202,31705.736594171
"North Carolina","722",407275,9643484986,23678.067610337
"North Carolina","81",128322,6000384699,46760.373895357
"North Carolina","GSLG",20,1489246,74462.3
"North Carolina","HS",54975,3711901519,67519.8093497044
"North Dakota","111CA",3442,185865162,53999.1754793725
"North Dakota","113FF",795,50953691,64092.693081761
"North Dakota","211",2577,412862540,160210.531625922
"North Dakota","212",2035,226175012,111142.512039312
"North Dakota","213",13496,1640413319,121548.111959099
"North Dakota","22",3251,404178201,124324.26976315
"North Dakota","23",27246,2076598578,76216.640167364
"North Dakota","311FT",5630,352124665,62544.3454706927
"North Dakota","313TT",275,15463731,56231.7490909091
"North Dakota","315AL",16,638325,39895.3125
"North Dakota","321",2603,150924915,57981.1429120246
"North Dakota","322",0,0,NA
"North Dakota","323",705,32176689,45640.6936170213
"North Dakota","324",0,0,NA
"North Dakota","325",1012,94395735,93276.4179841897
"North Dakota","326",1651,109788829,66498.3821926105
"North Dakota","327",1406,102359257,72801.7475106686
"North Dakota","331",0,0,NA
"North Dakota","332",2419,154323388,63796.3571723853
"North Dakota","333",6510,498231141,76533.2013824885
"North Dakota","334",1365,121596690,89081.8241758242
"North Dakota","335",161,7841008,48701.9130434783
"North Dakota","337",703,37064775,52723.719772404
"North Dakota","339",526,30479644,57946.0912547528
"North Dakota","42",23856,2044272520,85692.1747149564
"North Dakota","441",6989,448547633,64179.0861353556
"North Dakota","445",6857,179333841,26153.3966749307
"North Dakota","452",8579,270362625,31514.4684695186
"North Dakota","481",130,6958720,53528.6153846154
"North Dakota","484",8542,651087025,76221.8479278857
"North Dakota","485",1041,32577481,31294.4101825168
"North Dakota","486",1512,211709956,140019.812169312
"North Dakota","487OS",4439,239212839,53888.902680784
"North Dakota","493",1954,85255657,43631.3495394063
"North Dakota","4A0",22713,844643327,37187.6602386299
"North Dakota","512",439,11346163,25845.4738041002
"North Dakota","513",1918,157919158,82335.3274244004
"North Dakota","514",398,41715458,104812.708542714
"North Dakota","521CI",9179,744660887,81126.5810001089
"North Dakota","523",1122,148973477,132774.934937611
"North Dakota","524",6790,534088952,78658.1667157585
"North Dakota","525",0,0,NA
"North Dakota","532RL",1810,160482860,88664.5635359116
"North Dakota","55",4495,513328147,114199.810233593
"North Dakota","561",12819,630705073,49200.8013885639
"North Dakota","562",768,53264053,69354.2356770833
"North Dakota","61",3325,136283800,40987.6090225564
"North Dakota","621",15714,1482280499,94328.6559119257
"North Dakota","622",22357,1624076329,72642.8558840632
"North Dakota","623",13187,548269532,41576.5171760067
"North Dakota","624",11030,326012751,29556.9130553037
"North Dakota","711AS",1364,34036830,24953.6876832845
"North Dakota","713",5148,102775982,19964.2544677545
"North Dakota","721",5801,164708032,28393.0411997931
"North Dakota","722",27699,618292556,22321.8367450088
"North Dakota","81",11471,563404533,49115.5551390463
"North Dakota","HS",3482,188996813,54278.2346352671
"Ohio","111CA",15697,728820607,46430.5667962031
"Ohio","113FF",3034,143210045,47201.7287409361
"Ohio","211",1328,122811522,92478.5557228916
"Ohio","212",3856,296460315,76882.8617738589
"Ohio","213",3878,346742986,89412.8380608561
"Ohio","22",18151,2112057668,116360.402622445
"Ohio","23",238101,17656667306,74156.2081049639
"Ohio","311FT",76362,4642722914,60798.8648018648
"Ohio","313TT",4004,237153953,59229.258991009
"Ohio","315AL",2691,140003615,52026.6127833519
"Ohio","321",13785,743401307,53928.2776206021
"Ohio","322",21766,1535023860,70523.9299825416
"Ohio","323",18643,1003073143,53804.2773695221
"Ohio","324",5202,656893470,126277.099192618
"Ohio","325",48240,4894116442,101453.491749585
"Ohio","326",56186,3415710226,60792.9061687965
"Ohio","327",26298,1903721946,72390.3698380105
"Ohio","331",35937,3023729527,84139.7313910454
"Ohio","332",97808,6558984846,67059.7992597743
"Ohio","333",78741,6088109256,77318.1602468854
"Ohio","334",21507,1700297083,79057.8454921653
"Ohio","335",26743,1943874434,72687.2240960251
"Ohio","337",14659,826499313,56381.6981376629
"Ohio","339",21707,1309699848,60335.3686829133
"Ohio","42",241605,21304801190,88180.299207384
"Ohio","441",76761,4843866663,63103.2251143159
"Ohio","445",102826,2960783887,28794.1171201836
"Ohio","452",116612,3376545081,28955.3826450108
"Ohio","481",12396,1607917789,129712.632220071
"Ohio","482",35,3613672,103247.771428571
"Ohio","483",642,49855907,77657.1760124611
"Ohio","484",70883,4700820197,66318.0197931803
"Ohio","485",9583,321288905,33526.9649379109
"Ohio","486",2196,335710202,152873.498178506
"Ohio","487OS",61835,3419488610,55300.2120158486
"Ohio","493",91486,4453915677,48684.1230024266
"Ohio","4A0",249162,8867574136,35589.5928592643
"Ohio","512",5023,153850314,30629.1686243281
"Ohio","513",20373,1665395640,81745.2333971433
"Ohio","514",13880,1588654624,114456.385014409
"Ohio","521CI",99293,8822077668,88848.9386764424
"Ohio","523",23751,4063285852,171078.516778241
"Ohio","524",115590,10920485289,94476.0384894887
"Ohio","525",512,73852869,144243.884765625
"Ohio","532RL",19436,1222978762,62923.3773410167
"Ohio","55",142664,18432998595,129205.676239276
"Ohio","561",288477,13698984059,47487.2660870711
"Ohio","562",19530,1381311699,70727.6855606759
"Ohio","61",91906,4195698671,45652.0648379866
"Ohio","621",287427,20973668099,72970.4171807102
"Ohio","622",255693,18379293538,71880.315605042
"Ohio","623",153635,6081091521,39581.4203859798
"Ohio","624",121353,4048103157,33358.080616054
"Ohio","711AS",23892,2154488521,90176.1477063452
"Ohio","713",61539,1556584519,25294.2771088253
"Ohio","721",34295,1015071376,29598.2322787578
"Ohio","722",445389,9808633445,22022.6216745362
"Ohio","81",155592,6757284764,43429.5128541313
"Ohio","GSLG",1034,67780857,65552.086073501
"Ohio","HS",49573,3019122319,60902.5541928066
"Oklahoma","111CA",8102,356350969,43983.0867686991
"Oklahoma","113FF",1528,67765446,44349.1138743456
"Oklahoma","211",12180,2019123004,165773.645648604
"Oklahoma","212",2198,145926343,66390.5109190173
"Oklahoma","213",16882,1507449817,89293.3193342021
"Oklahoma","22",10335,1075778990,104090.855345912
"Oklahoma","23",82719,5224566614,63160.4179692695
"Oklahoma","311FT",23038,1201045965,52133.2565760917
"Oklahoma","313TT",621,24120335,38841.1191626409
"Oklahoma","315AL",571,25911540,45379.2294220665
"Oklahoma","321",2270,117106689,51588.8497797357
"Oklahoma","322",3435,268028374,78028.6387190684
"Oklahoma","323",2496,117891259,47232.0749198718
"Oklahoma","324",2264,277067712,122379.731448763
"Oklahoma","325",4680,399558048,85375.6512820513
"Oklahoma","326",9827,653658116,66516.5478782945
"Oklahoma","327",6853,455474230,66463.4802276375
"Oklahoma","331",3427,234741546,68497.6790195506
"Oklahoma","332",22769,1506620931,66169.833150336
"Oklahoma","333",24579,1818217919,73974.4464380162
"Oklahoma","334",3685,298663525,81048.4464043419
"Oklahoma","335",3798,208481808,54892.5244865719
"Oklahoma","337",2004,88598521,44210.8388223553
"Oklahoma","339",3128,205032435,65547.4536445013
"Oklahoma","42",59456,4567036037,76813.7116018568
"Oklahoma","441",26988,1627046840,60287.788646806
"Oklahoma","445",23732,654701996,27587.308107197
"Oklahoma","452",46590,1351585426,29010.2044644774
"Oklahoma","481",1533,116680340,76112.4200913242
"Oklahoma","484",19300,1210905614,62741.2235233161
"Oklahoma","485",1114,36195048,32491.066427289
"Oklahoma","486",3699,525626706,142099.677210057
"Oklahoma","487OS",17285,938735867,54309.2778131328
"Oklahoma","493",21391,904189264,42269.6117058576
"Oklahoma","4A0",88697,3040452259,34279.0878947428
"Oklahoma","512",1997,65472460,32785.4081121683
"Oklahoma","513",8021,626579528,78117.3828699663
"Oklahoma","514",2518,226319785,89880.7724384432
"Oklahoma","521CI",31725,2314819830,72965.1640661939
"Oklahoma","523",5365,676044502,126010.158807083
"Oklahoma","524",20804,1585923385,76231.6566525668
"Oklahoma","525",70,5276956,75385.0857142857
"Oklahoma","532RL",8992,564300117,62755.7959297153
"Oklahoma","55",22618,2723295900,120403.921655319
"Oklahoma","561",99561,4794478156,48156.1872219042
"Oklahoma","562",4469,268701035,60125.5392705303
"Oklahoma","61",18710,944984404,50506.9163014431
"Oklahoma","621",83904,5699507519,67928.9130315599
"Oklahoma","622",58122,4117032458,70834.3219090878
"Oklahoma","623",33055,1213787817,36720.2485856905
"Oklahoma","624",37374,1094113658,29274.7272970514
"Oklahoma","711AS",5114,385402037,75362.1503715291
"Oklahoma","713",14437,336784234,23327.854401884
"Oklahoma","721",13144,342457048,26054.2489348752
"Oklahoma","722",147955,3123770285,21112.9754655132
"Oklahoma","81",39316,1766078649,44920.0999338692
"Oklahoma","GSLG",0,0,NA
"Oklahoma","HS",13813,671218626,48593.2546152175
"Oregon","111CA",31325,1356446656,43302.3673104549
"Oregon","113FF",20930,1019123998,48692.0209268992
"Oregon","212",1581,118747718,75109.2460468058
"Oregon","213",113,9775950,86512.8318584071
"Oregon","22",5081,661877753,130265.253493407
"Oregon","23",117362,9143591421,77909.3013155877
"Oregon","311FT",36169,1909643251,52797.7895711797
"Oregon","313TT",845,38272147,45292.4816568047
"Oregon","315AL",1314,66216923,50393.396499239
"Oregon","321",22688,1478256361,65155.8692260226
"Oregon","322",4130,356506737,86321.2438256659
"Oregon","323",3740,212877203,56919.0382352941
"Oregon","324",520,49031673,94291.6788461539
"Oregon","325",5158,399367027,77426.7210158976
"Oregon","326",4959,301691289,60837.1222020569
"Oregon","327",4811,325273511,67610.3743504469
"Oregon","331",7344,656618664,89408.8594771242
"Oregon","332",15652,1041693458,66553.377076412
"Oregon","333",14170,1284556101,90653.218136909
"Oregon","334",40692,5903679881,145082.07709132
"Oregon","335",2420,195362563,80728.3318181818
"Oregon","337",5440,290640450,53426.5533088235
"Oregon","339",8578,564800473,65842.9089531359
"Oregon","42",78007,7367484253,94446.4503570192
"Oregon","441",26483,1764584931,66630.8549258015
"Oregon","445",47476,1586602761,33419.048803606
"Oregon","452",40128,1418072724,35338.7341507177
"Oregon","481",5028,468623652,93202.7947494033
"Oregon","482",0,0,NA
"Oregon","483",288,36124119,125430.96875
"Oregon","484",18987,1274672577,67133.9641333544
"Oregon","485",5302,208309898,39288.9283289325
"Oregon","486",0,0,NA
"Oregon","487OS",24051,1352351326,56228.4863831026
"Oregon","493",17802,980065164,55053.6548702393
"Oregon","4A0",93667,3751698463,40053.5777061292
"Oregon","512",4253,248887106,58520.3635081119
"Oregon","513",4249,371676068,87473.7745351848
"Oregon","514",8353,1428651630,171034.554052436
"Oregon","521CI",22853,2127876335,93111.4661094823
"Oregon","523",6487,1010669529,155799.218282719
"Oregon","524",24303,2343372011,96423.1580874789
"Oregon","525",162,24740759,152720.734567901
"Oregon","532RL",5892,350283496,59450.695179905
"Oregon","55",51226,7591332972,148192.96786788
"Oregon","561",96547,5088321641,52703.0528240132
"Oregon","562",6503,445052210,68437.9840073812
"Oregon","61",32290,1529491513,47367.3432331991
"Oregon","621",98894,7896581016,79848.9394300969
"Oregon","622",59395,5383196371,90633.83064231
"Oregon","623",52786,2313196948,43822.1677717577
"Oregon","624",72722,2565413944,35276.9993124502
"Oregon","711AS",7702,509489029,66150.2244871462
"Oregon","713",19791,526238669,26589.7968268405
"Oregon","721",24360,852737990,35005.6646141215
"Oregon","722",154555,4309415899,27882.7336482158
"Oregon","81",67957,3382940378,49780.602116044
"Oregon","GSLG",3243,288550909,88976.536848597
"Oregon","HS",23820,1456235091,61134.9744332494
"Pennsylvania","111CA",22684,977523971,43093.1039940046
"Pennsylvania","113FF",4424,213784949,48323.9034810127
"Pennsylvania","211",3293,474513878,144097.746128151
"Pennsylvania","212",9341,832652442,89139.5398779574
"Pennsylvania","213",9485,942402133,99357.1041644702
"Pennsylvania","22",22626,2946285976,130216.829134624
"Pennsylvania","23",260646,20487176166,78601.5368200548
"Pennsylvania","311FT",93718,5410698418,57733.8229368958
"Pennsylvania","313TT",5739,327706246,57101.6285067085
"Pennsylvania","315AL",4231,214880486,50787.162845663
"Pennsylvania","321",22416,1228770799,54816.6844664525
"Pennsylvania","322",21517,1623001174,75428.7853325278
"Pennsylvania","323",17934,1064758575,59370.9476413516
"Pennsylvania","324",4951,488572165,98681.5118157948
"Pennsylvania","325",44215,5240652434,118526.573199141
"Pennsylvania","326",39930,2592887512,64935.8254946156
"Pennsylvania","327",19532,1388945557,71111.2818451771
"Pennsylvania","331",34025,2989401061,87858.9584423218
"Pennsylvania","332",79740,5449461727,68340.3778154
"Pennsylvania","333",45091,3674739658,81496.0781087135
"Pennsylvania","334",28381,2356204670,83020.495049505
"Pennsylvania","335",25491,2103052039,82501.7472441254
"Pennsylvania","337",15154,885493591,58432.9939949848
"Pennsylvania","339",26545,1954707991,73637.5208513844
"Pennsylvania","42",216993,21624096174,99653.4274101008
"Pennsylvania","441",77021,4780793534,62071.2991781462
"Pennsylvania","445",142526,3882279229,27239.0948248039
"Pennsylvania","452",113883,3422879667,30056.1072943284
"Pennsylvania","481",12692,1263462466,99547.9409076584
"Pennsylvania","483",952,101711000,106839.285714286
"Pennsylvania","484",68120,4670979052,68569.8627715796
"Pennsylvania","485",31125,966208061,31042.8292690763
"Pennsylvania","486",2313,298452398,129032.597492434
"Pennsylvania","487OS",62997,3337194973,52973.8713430798
"Pennsylvania","493",120253,6384727774,53094.1246704864
"Pennsylvania","4A0",262205,9785197547,37318.8823515951
"Pennsylvania","512",7203,338039450,46930.3692905734
"Pennsylvania","513",26695,3402593014,127461.809852032
"Pennsylvania","514",21301,2551070300,119762.936012394
"Pennsylvania","521CI",93751,8938595168,95343.9981226867
"Pennsylvania","523",48732,9571628594,196413.621316589
"Pennsylvania","524",128965,13603112545,105479.103206296
"Pennsylvania","525",203,23275360,114656.945812808
"Pennsylvania","532RL",20355,1553140063,76302.6314419062
"Pennsylvania","55",147597,22604953961,153153.207456791
"Pennsylvania","561",280238,13815458666,49299.0196404485
"Pennsylvania","562",20570,1527051451,74236.8230918814
"Pennsylvania","61",186562,13203392980,70772.1453457832
"Pennsylvania","621",364720,29570083375,81076.1224363896
"Pennsylvania","622",270064,20223949174,74885.7647594644
"Pennsylvania","623",180243,8045517030,44637.0568066444
"Pennsylvania","624",254003,9506637738,37427.2655756034
"Pennsylvania","711AS",28048,2378819284,84812.4388191671
"Pennsylvania","713",71803,1922753044,26778.1714413047
"Pennsylvania","721",56973,2015575271,35377.7275376055
"Pennsylvania","722",404496,9393238522,23222.0801244017
"Pennsylvania","81",201606,8823607923,43766.593866254
"Pennsylvania","HS",47227,3490061198,73899.7013996231
"Rhode Island","111CA",877,34586506,39437.2930444698
"Rhode Island","113FF",84,3363283,40039.0833333333
"Rhode Island","212",0,0,NA
"Rhode Island","22",1611,194779584,120906.011173184
"Rhode Island","23",21535,1673309592,77701.8617134897
"Rhode Island","311FT",4771,235603101,49382.3309578705
"Rhode Island","313TT",407,20664527,50772.7936117936
"Rhode Island","315AL",138,5704157,41334.4710144928
"Rhode Island","321",0,0,NA
"Rhode Island","322",1085,61942885,57090.2165898618
"Rhode Island","323",1615,89140785,55195.5325077399
"Rhode Island","324",0,0,NA
"Rhode Island","325",2595,255857717,98596.4227360308
"Rhode Island","326",2378,160844907,67638.7329688814
"Rhode Island","327",766,53238455,69501.8994778068
"Rhode Island","331",1285,93335681,72634.7712062257
"Rhode Island","332",4229,265938081,62884.3889808465
"Rhode Island","333",1951,135543678,69473.9507944644
"Rhode Island","334",3770,344380414,91347.5899204244
"Rhode Island","335",953,82506160,86575.1941238195
"Rhode Island","337",1055,71855289,68109.2786729858
"Rhode Island","339",4083,275149259,67388.9931422973
"Rhode Island","42",16336,1565235781,95815.1188173359
"Rhode Island","441",5825,381697017,65527.3848927039
"Rhode Island","445",12574,400499763,31851.4206298712
"Rhode Island","452",7368,206358699,28007.4238599349
"Rhode Island","481",395,23925451,60570.7620253165
"Rhode Island","482",0,0,NA
"Rhode Island","483",164,18037060,109982.073170732
"Rhode Island","484",2232,143750317,64404.2638888889
"Rhode Island","485",2642,98073756,37121.028009084
"Rhode Island","486",0,0,NA
"Rhode Island","487OS",4029,209687003,52044.428642343
"Rhode Island","493",1761,94536812,53683.5956842703
"Rhode Island","4A0",21678,933366848,43055.9483347172
"Rhode Island","512",596,27820221,46678.2231543624
"Rhode Island","513",1699,174161897,102508.473808122
"Rhode Island","514",1309,151743133,115922.943468296
"Rhode Island","521CI",10546,971442948,92114.8253366205
"Rhode Island","523",4384,631534621,144054.429972628
"Rhode Island","524",10318,1127938241,109317.52674937
"Rhode Island","525",0,0,NA
"Rhode Island","532RL",1552,98889322,63717.3466494845
"Rhode Island","55",10840,1463949154,135050.6599631
"Rhode Island","561",26621,1361670836,51150.2511551031
"Rhode Island","562",2106,162541146,77180.0313390313
"Rhode Island","61",21409,1424056673,66516.730020085
"Rhode Island","621",28774,2117492427,73590.4784527699
"Rhode Island","622",23780,1611722567,67776.3905382675
"Rhode Island","623",15388,725806337,47167.0351572654
"Rhode Island","624",13169,475700811,36122.7740147316
"Rhode Island","711AS",2240,101476801,45302.1433035714
"Rhode Island","713",5844,178840219,30602.3646475017
"Rhode Island","721",5976,239217423,40029.6892570281
"Rhode Island","722",45173,1252957826,27736.8743718593
"Rhode Island","81",17927,808782731,45115.3417191945
"Rhode Island","GSLG",62,5985284,96536.8387096774
"Rhode Island","HS",5008,312873273,62474.6950878594
"South Carolina","111CA",5113,235823987,46122.4304713475
"South Carolina","113FF",5106,271441167,53161.2156286722
"South Carolina","211",23,2107977,91651.1739130435
"South Carolina","212",2016,172656241,85642.9766865079
"South Carolina","213",116,13770084,118707.620689655
"South Carolina","22",11127,1201159643,107949.9993709
"South Carolina","23",112350,7858955785,69950.6522919448
"South Carolina","311FT",21237,1110321823,52282.4232707068
"South Carolina","313TT",14542,769617247,52923.7551230917
"South Carolina","315AL",834,42070403,50444.1282973621
"South Carolina","321",9347,608319096,65081.7477265433
"South Carolina","322",11886,1086991666,91451.4273935723
"South Carolina","323",4711,256668541,54482.8149012948
